Label,Temperature [°C],NaOH Concentration [mM],Mg++ Concentration [mM],Seed Volume Fraction [m^3 mineral/m^3 medium],Carbonation_Percentage,Reaction_Rate
Run_4620,70.0,100.0,450.0,1e-07,68.76467317924663,17874.33810719141
Run_4621,70.0,100.0,450.0,1e-06,68.76461108038164,17875.80896679052
Run_4622,70.0,100.0,450.0,1e-05,68.76399254300277,17877.768757533966
Run_4623,70.0,100.0,450.0,0.0001,68.75780390085283,17877.194947657747
Run_4624,70.0,100.0,450.0,0.0032,68.54462911953382,17823.59227710916
Run_4625,70.0,100.0,550.0,1e-10,66.0796919261333,20992.957368131065
Run_4626,70.0,100.0,550.0,1e-09,66.0796919261333,20981.427923563635
Run_4627,70.0,100.0,550.0,1e-08,66.07969125760485,20990.801313415726
Run_4628,70.0,100.0,550.0,1e-07,66.07968524084879,20987.927241829246
Run_4629,70.0,100.0,550.0,1e-06,66.07962574181667,20985.02314018457
Run_4630,70.0,100.0,550.0,1e-05,66.07903075149547,20995.759162691902
Run_4631,70.0,100.0,550.0,0.0001,66.0730835223972,20990.949117888726
Run_4632,70.0,100.0,550.0,0.0032,65.8682363771469,20927.783039566068
Run_4633,70.0,100.0,660.0,1e-10,63.88111299503829,24343.56544884291
Run_4634,70.0,100.0,660.0,1e-09,63.88111355214533,24337.969569278488
Run_4635,70.0,100.0,660.0,1e-08,63.88111355214533,24332.507695233548
Run_4636,70.0,100.0,660.0,1e-07,63.88110798107491,24341.569222300302
Run_4637,70.0,100.0,660.0,1e-06,63.88104669930025,24343.75728460147
Run_4638,70.0,100.0,660.0,1e-05,63.88047287904664,24348.012219273827
Run_4639,70.0,100.0,660.0,0.0001,63.87472353436983,24350.33402179611
Run_4640,70.0,100.0,660.0,0.0032,63.67669426510356,24269.038883854453
Run_4641,70.0,200.0,32.0,1e-10,100.0,1860.0316996997594
Run_4642,70.0,200.0,32.0,1e-09,100.0,1861.2430146153529
Run_4643,70.0,200.0,32.0,1e-08,100.0,1861.793735110395
Run_4644,70.0,200.0,32.0,1e-07,100.0,1862.029926446985
Run_4645,70.0,200.0,32.0,1e-06,100.0,1862.5343322557212
Run_4646,70.0,200.0,32.0,1e-05,100.0,1862.802540481923
Run_4647,70.0,200.0,32.0,0.0001,100.0,1862.8163451892801
Run_4648,70.0,200.0,32.0,0.0032,100.0,1857.3164010760129
Run_4649,70.0,200.0,80.0,1e-10,100.0,4651.625134094347
Run_4650,70.0,200.0,80.0,1e-09,100.0,4656.4886591520035
Run_4651,70.0,200.0,80.0,1e-08,100.0,4656.681440381955
Run_4652,70.0,200.0,80.0,1e-07,100.0,4657.553857398404
Run_4653,70.0,200.0,80.0,1e-06,100.0,4657.937112432107
Run_4654,70.0,200.0,80.0,1e-05,100.0,4657.6982637938745
Run_4655,70.0,200.0,80.0,0.0001,100.0,4657.621888912483
Run_4656,70.0,200.0,80.0,0.0032,100.0,4643.706791503371
Run_4657,70.0,200.0,160.0,1e-10,100.0,9314.560240867499
Run_4658,70.0,200.0,160.0,1e-09,100.0,9315.652917978872
Run_4659,70.0,200.0,160.0,1e-08,100.0,9316.111972095363
Run_4660,70.0,200.0,160.0,1e-07,100.0,9316.555875429218
Run_4661,70.0,200.0,160.0,1e-06,100.0,9316.800060888094
Run_4662,70.0,200.0,160.0,1e-05,100.0,9317.037336453994
Run_4663,70.0,200.0,160.0,0.0001,100.0,9316.325407399132
Run_4664,70.0,200.0,160.0,0.0032,100.0,9287.686681718094
Run_4665,70.0,200.0,250.0,1e-10,100.0,14545.489851839684
Run_4666,70.0,200.0,250.0,1e-09,100.0,14547.519562251062
Run_4667,70.0,200.0,250.0,1e-08,100.0,14547.728815313609
Run_4668,70.0,200.0,250.0,1e-07,100.0,14551.82858897038
Run_4669,70.0,200.0,250.0,1e-06,100.0,14550.105056546689
Run_4670,70.0,200.0,250.0,1e-05,100.0,14551.891241361896
Run_4671,70.0,200.0,250.0,0.0001,100.0,14548.624644635218
Run_4672,70.0,200.0,250.0,0.0032,100.0,14507.200656968003
Run_4673,70.0,200.0,300.0,1e-10,93.86289812349337,16265.044284767204
Run_4674,70.0,200.0,300.0,1e-09,93.86289812349337,16262.290220129742
Run_4675,70.0,200.0,300.0,1e-08,93.86289812349337,16259.974767050366
Run_4676,70.0,200.0,300.0,1e-07,93.86288954404488,16264.051265138402
Run_4677,70.0,200.0,300.0,1e-06,93.86280497519589,16270.392184572058
Run_4678,70.0,200.0,300.0,1e-05,93.86196051234111,16267.010072795221
Run_4679,70.0,200.0,300.0,0.0001,93.85351220688702,16262.100032239301
Run_4680,70.0,200.0,300.0,0.0032,93.56253776137096,16218.430254812629
Run_4681,70.0,200.0,350.0,1e-10,88.47600654028254,17886.23476565026
Run_4682,70.0,200.0,350.0,1e-09,88.47600654028254,17883.052338567973
Run_4683,70.0,200.0,350.0,1e-08,88.47600654028254,17888.705080087628
Run_4684,70.0,200.0,350.0,1e-07,88.47599813592488,17887.457558640363
Run_4685,70.0,200.0,350.0,1e-06,88.47591829452703,17888.280833769608
Run_4686,70.0,200.0,350.0,1e-05,88.4751219816381,17890.507240364484
Run_4687,70.0,200.0,350.0,0.0001,88.46715885274847,17883.90278632247
Run_4688,70.0,200.0,350.0,0.0032,88.19288158973684,17835.963261347788
Run_4689,70.0,200.0,400.0,1e-10,84.29385870530636,19472.150075089587
Run_4690,70.0,200.0,400.0,1e-09,84.29385870530636,19475.56472656949
Run_4691,70.0,200.0,400.0,1e-08,84.29385778607977,19472.929457526076
Run_4692,70.0,200.0,400.0,1e-07,84.29384951304017,19476.396565876432
Run_4693,70.0,200.0,400.0,1e-06,84.29377413645737,19479.1703883964
Run_4694,70.0,200.0,400.0,1e-05,84.29301577449598,19470.861354658256
Run_4695,70.0,200.0,400.0,0.0001,84.28542939720242,19471.49899530771
Run_4696,70.0,200.0,400.0,0.0032,84.02411533061998,19415.53392192341
Run_4697,70.0,200.0,450.0,1e-10,80.94728162286289,21038.87660163684
Run_4698,70.0,200.0,450.0,1e-09,80.94728162286289,21029.6167700614
Run_4699,70.0,200.0,450.0,1e-08,80.94728080577256,21038.03635103881
Run_4700,70.0,200.0,450.0,1e-07,80.94727345195962,21039.30519953438
Run_4701,70.0,200.0,450.0,1e-06,80.94720073092036,21033.409241898076
Run_4702,70.0,200.0,450.0,1e-05,80.94647270343744,21034.476542316086
Run_4703,70.0,200.0,450.0,0.0001,80.939186708976,21035.166366919715
Run_4704,70.0,200.0,450.0,0.0032,80.68825009811383,20975.75219496908
Run_4705,70.0,200.0,550.0,1e-10,75.91116424897592,24106.00808483115
Run_4706,70.0,200.0,550.0,1e-09,75.91116491750437,24104.921680931533
Run_4707,70.0,200.0,550.0,1e-08,75.91116491750437,24115.02933166845
Run_4708,70.0,200.0,550.0,1e-07,75.91115823221986,24102.954076554146
Run_4709,70.0,200.0,550.0,1e-06,75.91108469409026,24108.245192193695
Run_4710,70.0,200.0,550.0,1e-05,75.91040279507045,24114.439524541864
Run_4711,70.0,200.0,550.0,0.0001,75.90357043430332,24100.71545468623
Run_4712,70.0,200.0,550.0,0.0032,75.66824841962357,24031.143639823003
Run_4713,70.0,200.0,660.0,1e-10,71.9784298703322,27428.374910219234
Run_4714,70.0,200.0,660.0,1e-09,71.97843042743925,27420.607903037428
Run_4715,70.0,200.0,660.0,1e-08,71.97843042743925,27423.701667367433
Run_4716,70.0,200.0,660.0,1e-07,71.97842485636883,27426.507808476395
Run_4717,70.0,200.0,660.0,1e-06,71.97835800352377,27428.338759313156
Run_4718,70.0,200.0,660.0,1e-05,71.97771175935466,27428.018818671393
Run_4719,70.0,200.0,660.0,0.0001,71.97123260445237,27426.993002382333
Run_4720,70.0,200.0,660.0,0.0032,71.74810009185877,27348.174294628006
Run_4721,70.0,300.0,32.0,1e-10,100.0,1859.9562146837568
Run_4722,70.0,300.0,32.0,1e-09,100.0,1860.5327068449542
Run_4723,70.0,300.0,32.0,1e-08,100.0,1860.0375674525478
Run_4724,70.0,300.0,32.0,1e-07,100.0,1861.9338720143248
Run_4725,70.0,300.0,32.0,1e-06,100.0,1861.6670227933837
Run_4726,70.0,300.0,32.0,1e-05,100.0,1862.42302140014
Run_4727,70.0,300.0,32.0,0.0001,100.0,1862.743452875535
Run_4728,70.0,300.0,32.0,0.0032,100.0,1857.3942657910227
Run_4729,70.0,300.0,80.0,1e-10,100.0,4653.2166507437805
Run_4730,70.0,300.0,80.0,1e-09,100.0,4655.69116252393
Run_4731,70.0,300.0,80.0,1e-08,100.0,4657.032315595803
Run_4732,70.0,300.0,80.0,1e-07,100.0,4657.0024320735665
Run_4733,70.0,300.0,80.0,1e-06,100.0,4657.580768546329
Run_4734,70.0,300.0,80.0,1e-05,100.0,4658.040531924863
Run_4735,70.0,300.0,80.0,0.0001,100.0,4657.761822928168
Run_4736,70.0,300.0,80.0,0.0032,100.0,4643.663520541986
Run_4737,70.0,300.0,160.0,1e-10,100.0,9314.639950655715
Run_4738,70.0,300.0,160.0,1e-09,100.0,9315.77137137302
Run_4739,70.0,300.0,160.0,1e-08,100.0,9316.403833972636
Run_4740,70.0,300.0,160.0,1e-07,100.0,9316.771216337329
Run_4741,70.0,300.0,160.0,1e-06,100.0,9316.966092376799
Run_4742,70.0,300.0,160.0,1e-05,100.0,9317.140355300675
Run_4743,70.0,300.0,160.0,0.0001,100.0,9316.298966374825
Run_4744,70.0,300.0,160.0,0.0032,100.0,9287.68373525226
Run_4745,70.0,300.0,250.0,1e-10,100.0,14555.172684288704
Run_4746,70.0,300.0,250.0,1e-09,100.0,14555.799663029951
Run_4747,70.0,300.0,250.0,1e-08,100.0,14556.50667862362
Run_4748,70.0,300.0,250.0,1e-07,100.0,14557.173580926261
Run_4749,70.0,300.0,250.0,1e-06,100.0,14557.471224224751
Run_4750,70.0,300.0,250.0,1e-05,100.0,14557.614223430459
Run_4751,70.0,300.0,250.0,0.0001,100.0,14556.525246021742
Run_4752,70.0,300.0,250.0,0.0032,100.0,14511.864277003764
Run_4753,70.0,300.0,300.0,1e-10,100.0,17464.963374715288
Run_4754,70.0,300.0,300.0,1e-09,100.0,17466.213905668228
Run_4755,70.0,300.0,300.0,1e-08,100.0,17466.75757047103
Run_4756,70.0,300.0,300.0,1e-07,100.0,17467.698894073532
Run_4757,70.0,300.0,300.0,1e-06,100.0,17467.988137810255
Run_4758,70.0,300.0,300.0,1e-05,100.0,17467.807657080262
Run_4759,70.0,300.0,300.0,0.0001,100.0,17466.850127707046
Run_4760,70.0,300.0,300.0,0.0032,100.0,17413.46189868931
Run_4761,70.0,300.0,350.0,1e-10,100.0,20372.509742383103
Run_4762,70.0,300.0,350.0,1e-09,100.0,20373.757439222343
Run_4763,70.0,300.0,350.0,1e-08,100.0,20373.907794909323
Run_4764,70.0,300.0,350.0,1e-07,100.0,20375.063204623057
Run_4765,70.0,300.0,350.0,1e-06,100.0,20376.234627286776
Run_4766,70.0,300.0,350.0,1e-05,100.0,20376.550478587586
Run_4767,70.0,300.0,350.0,0.0001,100.0,20373.953804361237
Run_4768,70.0,300.0,350.0,0.0032,100.0,20313.2122128479
Run_4769,70.0,300.0,400.0,1e-10,97.81210924932284,22583.00362920758
Run_4770,70.0,300.0,400.0,1e-09,97.81211016854948,22586.512714939818
Run_4771,70.0,300.0,400.0,1e-08,97.81211016854948,22576.765155298308
Run_4772,70.0,300.0,400.0,1e-07,97.81210097628328,22578.207954270772
Run_4773,70.0,300.0,400.0,1e-06,97.81201824588749,22591.566520101518
Run_4774,70.0,300.0,400.0,1e-05,97.81113578833242,22590.6098118051
Run_4775,70.0,300.0,400.0,0.0001,97.80232959731433,22577.209184173415
Run_4776,70.0,300.0,400.0,0.0032,97.49911350449298,22525.386127489895
Run_4777,70.0,300.0,450.0,1e-10,92.90841528160072,24137.31896628204
Run_4778,70.0,300.0,450.0,1e-09,92.90841609869103,24137.56791911919
Run_4779,70.0,300.0,450.0,1e-08,92.90841609869108,24128.496544158676
Run_4780,70.0,300.0,450.0,1e-07,92.90840792778776,24134.979097097894
Run_4781,70.0,300.0,450.0,1e-06,92.9083262187549,24141.955016558073
Run_4782,70.0,300.0,450.0,1e-05,92.9074846157163,24131.927383442515
Run_4783,70.0,300.0,450.0,0.0001,92.89912578165315,24127.156031020244
Run_4784,70.0,300.0,450.0,0.0032,92.61110961167238,24073.115420465085
Run_4785,70.0,300.0,550.0,1e-10,85.60965356091488,27187.965483331835
Run_4786,70.0,300.0,550.0,1e-09,85.60965422944332,27179.10878640332
Run_4787,70.0,300.0,550.0,1e-08,85.60965422944332,27177.24389531802
Run_4788,70.0,300.0,550.0,1e-07,85.60964754415882,27166.151869394118
Run_4789,70.0,300.0,550.0,1e-06,85.60956732074473,27187.68394444429
Run_4790,70.0,300.0,550.0,1e-05,85.6087985130263,27177.83667901037
Run_4791,70.0,300.0,550.0,0.0001,85.60109037998865,27174.158476165692
Run_4792,70.0,300.0,550.0,0.0032,85.33570464087664,27105.00296356635
Run_4793,70.0,300.0,660.0,1e-10,79.99256509313598,30450.395854352948
Run_4794,70.0,300.0,660.0,1e-09,79.99256565024304,30472.738600049637
Run_4795,70.0,300.0,660.0,1e-08,79.99256565024304,30481.551228988657
Run_4796,70.0,300.0,660.0,1e-07,79.99256007917262,30455.051141315536
Run_4797,70.0,300.0,660.0,1e-06,79.99248765525712,30474.25012048283
Run_4798,70.0,300.0,660.0,1e-05,79.9917689871725,30459.662026735812
Run_4799,70.0,300.0,660.0,0.0001,79.98456559311519,30461.612486957605
Run_4800,70.0,300.0,660.0,0.0032,79.73659167750414,30395.203453790353
Run_4801,70.0,400.0,32.0,1e-10,100.0,1859.5266612315327
Run_4802,70.0,400.0,32.0,1e-09,100.0,1859.6528344225019
Run_4803,70.0,400.0,32.0,1e-08,100.0,1861.4744600186596
Run_4804,70.0,400.0,32.0,1e-07,100.0,1861.5066092253167
Run_4805,70.0,400.0,32.0,1e-06,100.0,1862.4480506768764
Run_4806,70.0,400.0,32.0,1e-05,100.0,1862.4312865857507
Run_4807,70.0,400.0,32.0,0.0001,100.0,1862.7517202272484
Run_4808,70.0,400.0,32.0,0.0032,100.0,1857.4025562967145
Run_4809,70.0,400.0,80.0,1e-10,100.0,4654.58523327047
Run_4810,70.0,400.0,80.0,1e-09,100.0,4656.439828774408
Run_4811,70.0,400.0,80.0,1e-08,100.0,4657.117965011371
Run_4812,70.0,400.0,80.0,1e-07,100.0,4657.473318588272
Run_4813,70.0,400.0,80.0,1e-06,100.0,4657.9492938608955
Run_4814,70.0,400.0,80.0,1e-05,100.0,4657.927997303598
Run_4815,70.0,400.0,80.0,0.0001,100.0,4657.685703699601
Run_4816,70.0,400.0,80.0,0.0032,100.0,4643.625602095746
Run_4817,70.0,400.0,160.0,1e-10,100.0,9314.89477635244
Run_4818,70.0,400.0,160.0,1e-09,100.0,9315.880537330171
Run_4819,70.0,400.0,160.0,1e-08,100.0,9316.40779122264
Run_4820,70.0,400.0,160.0,1e-07,100.0,9316.842028360197
Run_4821,70.0,400.0,160.0,1e-06,100.0,9316.99417617921
Run_4822,70.0,400.0,160.0,1e-05,100.0,9317.065029455356
Run_4823,70.0,400.0,160.0,0.0001,100.0,9316.33166455974
Run_4824,70.0,400.0,160.0,0.0032,100.0,9287.678187920035
Run_4825,70.0,400.0,250.0,1e-10,100.0,14555.637899055846
Run_4826,70.0,400.0,250.0,1e-09,100.0,14556.14214467671
Run_4827,70.0,400.0,250.0,1e-08,100.0,14557.080456498092
Run_4828,70.0,400.0,250.0,1e-07,100.0,14557.585312807782
Run_4829,70.0,400.0,250.0,1e-06,100.0,14557.941613905987
Run_4830,70.0,400.0,250.0,1e-05,100.0,14557.835860482823
Run_4831,70.0,400.0,250.0,0.0001,100.0,14556.742990150551
Run_4832,70.0,400.0,250.0,0.0032,100.0,14511.976585996254
Run_4833,70.0,400.0,300.0,1e-10,100.0,17466.419852510586
Run_4834,70.0,400.0,300.0,1e-09,100.0,17466.953630870226
Run_4835,70.0,400.0,300.0,1e-08,100.0,17467.952190293592
Run_4836,70.0,400.0,300.0,1e-07,100.0,17468.713611271272
Run_4837,70.0,400.0,300.0,1e-06,100.0,17469.044069987074
Run_4838,70.0,400.0,300.0,1e-05,100.0,17468.942492118866
Run_4839,70.0,400.0,300.0,0.0001,100.0,17467.44847063817
Run_4840,70.0,400.0,300.0,0.0032,100.0,17413.92234753454
Run_4841,70.0,400.0,350.0,1e-10,100.0,20376.8633441258
Run_4842,70.0,400.0,350.0,1e-09,100.0,20377.200572963422
Run_4843,70.0,400.0,350.0,1e-08,100.0,20378.097491553086
Run_4844,70.0,400.0,350.0,1e-07,100.0,20378.918590740053
Run_4845,70.0,400.0,350.0,1e-06,100.0,20379.592838785797
Run_4846,70.0,400.0,350.0,1e-05,100.0,20379.228485425534
Run_4847,70.0,400.0,350.0,0.0001,100.0,20378.056568176584
Run_4848,70.0,400.0,350.0,0.0032,100.0,20315.584464379248
Run_4849,70.0,400.0,400.0,1e-10,100.0,23284.997529588978
Run_4850,70.0,400.0,400.0,1e-09,100.0,23286.069747426332
Run_4851,70.0,400.0,400.0,1e-08,100.0,23287.538872778037
Run_4852,70.0,400.0,400.0,1e-07,100.0,23288.46593826138
Run_4853,70.0,400.0,400.0,1e-06,100.0,23289.307007035975
Run_4854,70.0,400.0,400.0,1e-05,100.0,23288.843058373106
Run_4855,70.0,400.0,400.0,0.0001,100.0,23287.728697626477
Run_4856,70.0,400.0,400.0,0.0032,100.0,23216.508505866914
Run_4857,70.0,400.0,450.0,1e-10,100.0,26191.02834545268
Run_4858,70.0,400.0,450.0,1e-09,100.0,26191.219564435723
Run_4859,70.0,400.0,450.0,1e-08,100.0,26194.61684143221
Run_4860,70.0,400.0,450.0,1e-07,100.0,26193.74997248925
Run_4861,70.0,400.0,450.0,1e-06,100.0,26197.092711680107
Run_4862,70.0,400.0,450.0,1e-05,100.0,26197.127242936367
Run_4863,70.0,400.0,450.0,0.0001,100.0,26194.029932930967
Run_4864,70.0,400.0,450.0,0.0032,100.0,26115.397449152995
Run_4865,70.0,400.0,550.0,1e-10,95.19810308985302,30204.110469921015
Run_4866,70.0,400.0,550.0,1e-09,95.19809707309696,30218.733053674125
Run_4867,70.0,400.0,550.0,1e-08,95.19809707309696,30224.33013017333
Run_4868,70.0,400.0,550.0,1e-07,95.19809038781246,30189.963068939047
Run_4869,70.0,400.0,550.0,1e-06,95.19800347911386,30189.467933606815
Run_4870,70.0,400.0,550.0,1e-05,95.19714776269684,30216.98354239354
Run_4871,70.0,400.0,550.0,0.0001,95.18857722795764,30220.830644663427
Run_4872,70.0,400.0,550.0,0.0032,94.89346871392333,30108.63929844764
Run_4873,70.0,400.0,660.0,1e-10,87.93859398001503,33468.054013776695
Run_4874,70.0,400.0,660.0,1e-09,87.9385945371221,33487.97872667783
Run_4875,70.0,400.0,660.0,1e-08,87.9385945371221,33475.020127905154
Run_4876,70.0,400.0,660.0,1e-07,87.93858339498128,33477.255780596315
Run_4877,70.0,400.0,660.0,1e-06,87.93850539999534,33472.16463309617
Run_4878,70.0,400.0,660.0,1e-05,87.93771430799522,33466.48688374067
Run_4879,70.0,400.0,660.0,0.0001,87.92979781692374,33473.965307641825
Run_4880,70.0,400.0,660.0,0.0032,87.65718862790088,33390.41186106481
Run_4881,70.0,500.0,32.0,1e-10,100.0,1859.5328556945838
Run_4882,70.0,500.0,32.0,1e-09,100.0,1859.5328556945838
Run_4883,70.0,500.0,32.0,1e-08,100.0,1861.4806609702962
Run_4884,70.0,500.0,32.0,1e-07,100.0,1861.4804910812104
Run_4885,70.0,500.0,32.0,1e-06,100.0,1862.4542548779004
Run_4886,70.0,500.0,32.0,1e-05,100.0,1862.4375120340394
Run_4887,70.0,500.0,32.0,0.0001,100.0,1862.75792605424
Run_4888,70.0,500.0,32.0,0.0032,100.0,1857.4087210317132
Run_4889,70.0,500.0,80.0,1e-10,100.0,4654.985747559017
Run_4890,70.0,500.0,80.0,1e-09,100.0,4656.436961663969
Run_4891,70.0,500.0,80.0,1e-08,100.0,4657.154031630697
Run_4892,70.0,500.0,80.0,1e-07,100.0,4657.4909376761125
Run_4893,70.0,500.0,80.0,1e-06,100.0,4657.878243759958
Run_4894,70.0,500.0,80.0,1e-05,100.0,4657.819791205825
Run_4895,70.0,500.0,80.0,0.0001,100.0,4657.631463472675
Run_4896,70.0,500.0,80.0,0.0032,100.0,4643.747804586481
Run_4897,70.0,500.0,160.0,1e-10,100.0,9315.118506316183
Run_4898,70.0,500.0,160.0,1e-09,100.0,9315.931413840155
Run_4899,70.0,500.0,160.0,1e-08,100.0,9316.50275127021
Run_4900,70.0,500.0,160.0,1e-07,100.0,9316.792684343893
Run_4901,70.0,500.0,160.0,1e-06,100.0,9317.08428471269
Run_4902,70.0,500.0,160.0,1e-05,100.0,9317.054936254626
Run_4903,70.0,500.0,160.0,0.0001,100.0,9316.456154240419
Run_4904,70.0,500.0,160.0,0.0032,100.0,9287.696023691466
Run_4905,70.0,500.0,250.0,1e-10,100.0,14555.842404658417
Run_4906,70.0,500.0,250.0,1e-09,100.0,14556.386331951537
Run_4907,70.0,500.0,250.0,1e-08,100.0,14557.163274651015
Run_4908,70.0,500.0,250.0,1e-07,100.0,14557.639285846302
Run_4909,70.0,500.0,250.0,1e-06,100.0,14558.008083760618
Run_4910,70.0,500.0,250.0,1e-05,100.0,14557.968851263058
Run_4911,70.0,500.0,250.0,0.0001,100.0,14557.00215366737
Run_4912,70.0,500.0,250.0,0.0032,100.0,14512.086279147805
Run_4913,70.0,500.0,300.0,1e-10,100.0,17466.681958688914
Run_4914,70.0,500.0,300.0,1e-09,100.0,17467.584365188166
Run_4915,70.0,500.0,300.0,1e-08,100.0,17468.254061586063
Run_4916,70.0,500.0,300.0,1e-07,100.0,17468.798285932713
Run_4917,70.0,500.0,300.0,1e-06,100.0,17469.285825328017
Run_4918,70.0,500.0,300.0,1e-05,100.0,17469.280808477728
Run_4919,70.0,500.0,300.0,0.0001,100.0,17467.869716666348
Run_4920,70.0,500.0,300.0,0.0032,100.0,17414.25096038197
Run_4921,70.0,500.0,350.0,1e-10,100.0,20377.32110902968
Run_4922,70.0,500.0,350.0,1e-09,100.0,20378.308954823355
Run_4923,70.0,500.0,350.0,1e-08,100.0,20378.965804036765
Run_4924,70.0,500.0,350.0,1e-07,100.0,20379.867045708186
Run_4925,70.0,500.0,350.0,1e-06,100.0,20380.13663707171
Run_4926,70.0,500.0,350.0,1e-05,100.0,20380.11931788867
Run_4927,70.0,500.0,350.0,0.0001,100.0,20378.952143245537
Run_4928,70.0,500.0,350.0,0.0032,100.0,20316.15606704587
Run_4929,70.0,500.0,400.0,1e-10,100.0,23287.2386835067
Run_4930,70.0,500.0,400.0,1e-09,100.0,23288.333341347534
Run_4931,70.0,500.0,400.0,1e-08,100.0,23289.72109040368
Run_4932,70.0,500.0,400.0,1e-07,100.0,23289.833178402878
Run_4933,70.0,500.0,400.0,1e-06,100.0,23290.200444114664
Run_4934,70.0,500.0,400.0,1e-05,100.0,23290.300061292346
Run_4935,70.0,500.0,400.0,0.0001,100.0,23289.276969154307
Run_4936,70.0,500.0,400.0,0.0032,100.0,23217.24582602707
Run_4937,70.0,500.0,450.0,1e-10,100.0,26196.223861135837
Run_4938,70.0,500.0,450.0,1e-09,100.0,26198.456635423612
Run_4939,70.0,500.0,450.0,1e-08,100.0,26198.673469526264
Run_4940,70.0,500.0,450.0,1e-07,100.0,26199.104185098782
Run_4941,70.0,500.0,450.0,1e-06,100.0,26200.480368330802
Run_4942,70.0,500.0,450.0,1e-05,100.0,26199.516161039315
Run_4943,70.0,500.0,450.0,0.0001,100.0,26197.878901679007
Run_4944,70.0,500.0,450.0,0.0032,100.0,26118.36346428609
Run_4945,70.0,500.0,550.0,1e-10,100.0,32010.427633738534
Run_4946,70.0,500.0,550.0,1e-09,100.0,32013.81297843234
Run_4947,70.0,500.0,550.0,1e-08,100.0,32012.17066900874
Run_4948,70.0,500.0,550.0,1e-07,100.0,32013.952367421552
Run_4949,70.0,500.0,550.0,1e-06,100.0,32016.49530685739
Run_4950,70.0,500.0,550.0,1e-05,100.0,32011.620845160298
Run_4951,70.0,500.0,550.0,0.0001,100.0,32011.2900109728
Run_4952,70.0,500.0,550.0,0.0032,100.0,31915.414338189064
Run_4953,70.0,500.0,660.0,1e-10,95.82131879367428,36452.381366557696
Run_4954,70.0,500.0,660.0,1e-09,95.82131935078132,36436.94425572266
Run_4955,70.0,500.0,660.0,1e-08,95.82131935078132,36476.48545574903
Run_4956,70.0,500.0,660.0,1e-07,95.82130820864046,36453.32550277845
Run_4957,70.0,500.0,660.0,1e-06,95.82122464258411,36487.690550265994
Run_4958,70.0,500.0,660.0,1e-05,95.8203611266685,36449.18378611909
Run_4959,70.0,500.0,660.0,0.0001,95.81173710965328,36476.19245379927
Run_4960,70.0,500.0,660.0,0.0032,95.51469320575386,36383.87124661308
Run_4961,70.0,600.0,32.0,1e-10,100.0,1859.5381591732234
Run_4962,70.0,600.0,32.0,1e-09,100.0,1859.5381591732234
Run_4963,70.0,600.0,32.0,1e-08,100.0,1861.4859700042325
Run_4964,70.0,600.0,32.0,1e-07,100.0,1861.4858001151467
Run_4965,70.0,600.0,32.0,1e-06,100.0,1862.4595666938465
Run_4966,70.0,600.0,32.0,1e-05,100.0,1862.4428026027222
Run_4967,70.0,600.0,32.0,0.0001,100.0,1862.7632392622809
Run_4968,70.0,600.0,32.0,0.0032,100.0,1857.4140354584365
Run_4969,70.0,600.0,80.0,1e-10,100.0,4655.258057929602
Run_4970,70.0,600.0,80.0,1e-09,100.0,4656.483096627612
Run_4971,70.0,600.0,80.0,1e-08,100.0,4657.1739255338825
Run_4972,70.0,600.0,80.0,1e-07,100.0,4657.505414227132
Run_4973,70.0,600.0,80.0,1e-06,100.0,4657.798542702239
Run_4974,70.0,600.0,80.0,1e-05,100.0,4658.160365635666
Run_4975,70.0,600.0,80.0,0.0001,100.0,4657.600988909096
Run_4976,70.0,600.0,80.0,0.0032,100.0,4643.7506389810405
Run_4977,70.0,600.0,160.0,1e-10,100.0,9315.228133653167
Run_4978,70.0,600.0,160.0,1e-09,100.0,9315.862635543988
Run_4979,70.0,600.0,160.0,1e-08,100.0,9316.553890782436
Run_4980,70.0,600.0,160.0,1e-07,100.0,9316.844422182605
Run_4981,70.0,600.0,160.0,1e-06,100.0,9317.042432368386
Run_4982,70.0,600.0,160.0,1e-05,100.0,9317.171871791383
Run_4983,70.0,600.0,160.0,0.0001,100.0,9316.392063745698
Run_4984,70.0,600.0,160.0,0.0032,100.0,9287.69296932029
Run_4985,70.0,600.0,250.0,1e-10,100.0,14555.940122588596
Run_4986,70.0,600.0,250.0,1e-09,100.0,14556.63744290915
Run_4987,70.0,600.0,250.0,1e-08,100.0,14557.378008076914
Run_4988,70.0,600.0,250.0,1e-07,100.0,14557.710559233392
Run_4989,70.0,600.0,250.0,1e-06,100.0,14558.127827546103
Run_4990,70.0,600.0,250.0,1e-05,100.0,14558.205529580891
Run_4991,70.0,600.0,250.0,0.0001,100.0,14557.035208452307
Run_4992,70.0,600.0,250.0,0.0032,100.0,14512.042355983363
Run_4993,70.0,600.0,300.0,1e-10,100.0,17467.056153322366
Run_4994,70.0,600.0,300.0,1e-09,100.0,17467.92317902282
Run_4995,70.0,600.0,300.0,1e-08,100.0,17468.59609751059
Run_4996,70.0,600.0,300.0,1e-07,100.0,17469.138667881794
Run_4997,70.0,600.0,300.0,1e-06,100.0,17469.391734829533
Run_4998,70.0,600.0,300.0,1e-05,100.0,17469.407588070444
Run_4999,70.0,600.0,300.0,0.0001,100.0,17468.019723961785
Run_5000,70.0,600.0,300.0,0.0032,100.0,17414.324399438796
Run_5001,70.0,600.0,350.0,1e-10,100.0,20377.730314725268
